clock,net.if.in[ens160],net.if.out[ens160],"proc.num[,,run]",proc.num[],system.cpu.intr,"system.cpu.load[percpu,avg1]","system.cpu.load[percpu,avg15]","system.cpu.load[percpu,avg5]",system.cpu.switches,"system.cpu.util[,idle]","system.cpu.util[,interrupt]","system.cpu.util[,iowait]","system.cpu.util[,nice]","system.cpu.util[,softirq]","system.cpu.util[,steal]","system.cpu.util[,system]","system.cpu.util[,user]","system.swap.size[,free]","system.swap.size[,pfree]","system.swap.size[,total]","vfs.fs.inode[/,pfree]","vfs.fs.inode[/boot,pfree]","vfs.fs.inode[/var/lib/docker/aufs,pfree]","vfs.fs.inode[/var/lib/kubelet,pfree]","vfs.fs.inode[/var/lib/rancher/volumes,pfree]","vfs.fs.size[/,pfree]","vfs.fs.size[/,total]","vfs.fs.size[/,used]","vfs.fs.size[/boot,free]","vfs.fs.size[/boot,pfree]","vfs.fs.size[/boot,total]","vfs.fs.size[/boot,used]","vfs.fs.size[/var/lib/docker/aufs,pfree]","vfs.fs.size[/var/lib/docker/aufs,total]","vfs.fs.size[/var/lib/docker/aufs,used]","vfs.fs.size[/var/lib/kubelet,free]","vfs.fs.size[/var/lib/kubelet,pfree]","vfs.fs.size[/var/lib/kubelet,total]","vfs.fs.size[/var/lib/kubelet,used]","vfs.fs.size[/var/lib/rancher/volumes,free]","vfs.fs.size[/var/lib/rancher/volumes,pfree]","vfs.fs.size[/var/lib/rancher/volumes,total]","vfs.fs.size[/var/lib/rancher/volumes,used]",vm.memory.size[available],vm.memory.size[total],normal,cpu,mem,io
1529575152,25325592,27528704,2,203,5549,1.2900,0.1600,0.3900,10186,31.7557,0.0000,0.1391,0.0174,17.3739,0.0000,7.8979,39.5967,4294963200,100.0000,4294963200,95.5582,99.7583,95.5582,95.5582,95.5582,90.8298,79680208896,6933512192,408983552,87.2071,494512128,59996160,90.8298,79680208896,6933532672,68675514368,90.8298,79680208896,6933495808,68675526656,90.8298,79680208896,6933483520,6624587776,8371621888,1,0,0,0
1529575157,25360528,27576152,4,203,5522,1.3500,0.1800,0.4200,9705,27.3712,0.0000,0.1395,0.0349,18.6464,0.0000,8.5177,43.4275,4294963200,100.0000,4294963200,95.5582,99.7583,95.5582,95.5582,95.5582,90.8297,79680208896,6933577728,408983552,87.2071,494512128,59996160,90.8297,79680208896,6933606400,68675440640,90.8297,79680208896,6933569536,68675452928,90.8297,79680208896,6933557248,6623424512,8371621888,1,0,0,0
1529575162,25373112,27528928,5,203,5509,1.2400,0.1800,0.4100,10124,25.4936,0.0000,0.1049,0.0350,19.3813,0.0000,8.9273,45.7073,4294963200,100.0000,4294963200,95.5582,99.7583,95.5582,95.5582,95.5582,90.8296,79680208896,6933647360,408983552,87.2071,494512128,59996160,90.8296,79680208896,6933663744,68675375104,90.8296,79680208896,6933635072,68675391488,90.8296,79680208896,6933618688,6622724096,8371621888,1,0,0,0
1529575167,25327056,28106352,5,203,5315,1.5400,0.2100,0.4900,9648,24.9301,0.0000,0.0874,0.0175,19.4726,0.0000,8.9719,46.1821,4294963200,100.0000,4294963200,95.5582,99.7583,95.5582,95.5582,95.5582,90.8295,79680208896,6933692416,408983552,87.2071,494512128,59996160,90.8295,79680208896,6933725184,68675317760,90.8295,79680208896,6933692416,68675325952,90.8296,79680208896,6933684224,6621224960,8371621888,1,0,0,0
1529575172,25469384,27545384,5,203,5526,1.4200,0.2100,0.4800,9994,24.3074,0.0000,0.0697,0.0174,19.9129,0.0000,9.0639,46.3912,4294963200,100.0000,4294963200,95.5582,99.7583,95.5582,95.5582,95.5582,90.8294,79680208896,6933766144,408983552,87.2071,494512128,59996160,90.8294,79680208896,6933782528,68675264512,90.8295,79680208896,6933745664,68675272704,90.8295,79680208896,6933737472,6620516352,8371621888,1,0,0,0
1529575177,25304336,27501976,2,203,5466,2.1000,0.2100,0.6400,9949,23.5325,0.0000,0.0522,0.0174,20.1216,0.0000,9.0957,46.7108,4294963200,100.0000,4294963200,95.5582,99.7583,95.5582,95.5582,95.5582,90.8294,79680208896,6933823488,408983552,87.2071,494512128,59996160,90.8293,79680208896,6933852160,68675198976,90.8294,79680208896,6933811200,68675219456,90.8294,79680208896,6933790720,6619656192,8371621888,1,0,0,0
1529575182,25332856,27528776,3,203,5548,1.9300,0.2600,0.6300,10280,22.8067,0.0000,0.0520,0.0173,20.3360,0.0000,9.2644,47.1374,4294963200,100.0000,4294963200,95.5582,99.7583,95.5582,95.5582,95.5582,90.8293,79680208896,6933880832,408983552,87.2071,494512128,59996160,90.8293,79680208896,6933909504,68675141632,90.8293,79680208896,6933872640,68675149824,90.8293,79680208896,6933860352,6618894336,8371621888,1,0,0,0
1529575187,25383944,28202768,2,203,5571,1.9400,0.2600,0.6500,9676,22.3741,0.0000,0.0519,0.0173,20.6574,0.0000,9.2230,47.5597,4294963200,100.0000,4294963200,95.5582,99.7583,95.5582,95.5582,95.5582,90.8292,79680208896,6933946368,408983552,87.2071,494512128,59996160,90.8292,79680208896,6933979136,68675072000,90.8292,79680208896,6933938176,68675092480,90.8292,79680208896,6933917696,6618009600,8371621888,1,0,0,0
1529575192,25439712,27563056,4,204,5528,1.9400,0.2700,0.6700,10246,22.0916,0.0000,0.0865,0.0173,20.5811,0.0000,9.2545,47.7245,4294963200,100.0000,4294963200,95.5582,99.7583,95.5582,95.5582,95.5582,90.8291,79680208896,6934011904,408983552,87.2071,494512128,59996160,90.8291,79680208896,6934040576,68675006464,90.8291,79680208896,6934003712,68675018752,90.8291,79680208896,6933991424,6617489408,8371621888,1,0,0,0
1529575197,25329024,27543448,3,204,5430,2.0300,0.2900,0.7100,9803,21.8809,0.0000,0.0863,0.0173,20.5451,0.0000,9.3955,47.7555,4294963200,100.0000,4294963200,95.5582,99.7583,95.5581,95.5582,95.5582,90.8290,79680208896,6934081536,408983552,87.2071,494512128,59996160,90.8290,79680208896,6934102016,68674940928,90.8290,79680208896,6934069248,68674957312,90.8291,79680208896,6934052864,6616764416,8371621888,1,0,0,0
1529575202,25295192,27551544,3,204,5408,2.0300,0.3000,0.7300,9857,21.6807,0.0000,0.0689,0.0172,20.5340,0.0000,9.3842,48.3977,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8289,79680208896,6934147072,408983552,87.2071,494512128,59996160,90.8289,79680208896,6934175744,68674875392,90.8290,79680208896,6934134784,68674883584,90.8290,79680208896,6934126592,6616051712,8371621888,1,0,0,0
1529575207,25474912,28212312,4,204,5460,1.9400,0.3000,0.7400,9784,21.4507,0.0000,0.0688,0.0172,20.6155,0.0000,9.3131,48.3821,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8289,79680208896,6934208512,408983552,87.2071,494512128,59996160,90.8288,79680208896,6934224896,68674801664,90.8289,79680208896,6934208512,68674826240,90.8289,79680208896,6934183936,6615347200,8371621888,1,0,0,0
1529575212,25438408,27615776,2,204,5583,1.9500,0.3000,0.7600,9907,21.1928,0.0000,0.0688,0.0172,20.6085,0.0000,9.4599,48.5041,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8288,79680208896,6934265856,408983552,87.2071,494512128,59996160,90.8288,79680208896,6934282240,68674756608,90.8288,79680208896,6934253568,68674772992,90.8288,79680208896,6934237184,6614781952,8371621888,1,0,0,0
1529575217,25195488,27557400,4,204,5336,1.7900,0.3100,0.7400,10034,20.8697,0.0000,0.0686,0.0000,20.6518,0.0000,9.4641,48.7901,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8287,79680208896,6934323200,408983552,87.2071,494512128,59996160,90.8287,79680208896,6934351872,68674699264,90.8287,79680208896,6934310912,68674715648,90.8287,79680208896,6934294528,6611300352,8371621888,1,0,0,0
1529575222,25466696,27533032,4,204,5429,1.6500,0.3100,0.7300,10201,20.6290,0.0000,0.0685,0.0000,20.6023,0.0000,9.4537,48.8786,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8286,79680208896,6934388736,408983552,87.2071,494512128,59996160,90.8286,79680208896,6934409216,68674629632,90.8286,79680208896,6934380544,68674650112,90.8287,79680208896,6934360064,6614212608,8371621888,1,0,0,0
1529575227,25466504,28216744,4,204,5478,3.6800,0.3100,1.1700,9837,20.3852,0.0000,0.0683,0.0000,20.6420,0.0000,9.3552,49.4108,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8285,79680208896,6934454272,408983552,87.2071,494512128,59996160,90.8285,79680208896,6934478848,68674572288,90.8286,79680208896,6934437888,68674584576,90.8286,79680208896,6934425600,6613798912,8371621888,1,0,0,0
1529575232,25430152,27600936,2,204,5536,3.7100,0.4500,1.2200,10077,20.3205,0.0000,0.0852,0.0000,20.7026,0.0000,9.4507,49.5655,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8284,79680208896,6934523904,408983552,87.2071,494512128,59996160,90.8284,79680208896,6934540288,68674498560,90.8285,79680208896,6934511616,68674506752,90.8285,79680208896,6934503424,6613745664,8371621888,1,0,0,0
1529575237,25318080,27479624,3,204,5451,3.5700,0.4700,1.2300,9844,20.3138,0.0000,0.0852,0.0000,20.7943,0.0000,9.3899,49.4037,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8284,79680208896,6934581248,408983552,87.2071,494512128,59996160,90.8283,79680208896,6934605824,68674441216,90.8284,79680208896,6934568960,68674449408,90.8284,79680208896,6934560768,6613684224,8371621888,1,0,0,0
1529575242,25431896,27403168,3,204,5501,3.5200,0.4900,1.2600,10179,20.1093,0.0000,0.0853,0.0000,20.7473,0.0000,9.3905,49.4712,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8283,79680208896,6934650880,408983552,87.2071,494512128,59996160,90.8282,79680208896,6934671360,68674371584,90.8283,79680208896,6934638592,68674392064,90.8283,79680208896,6934618112,6613647360,8371621888,1,0,0,0
1529575247,25373032,28387408,2,204,5359,3.4000,0.5000,1.2700,9708,20.0409,0.0000,0.0853,0.0341,20.5932,0.0000,9.5206,49.4884,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8282,79680208896,6934708224,408983552,87.2071,494512128,59996160,90.8282,79680208896,6934736896,68674314240,90.8282,79680208896,6934695936,68674322432,90.8282,79680208896,6934687744,6613893120,8371621888,1,0,0,0
1529575252,25411976,27553528,2,204,5515,3.1300,0.5000,1.2500,10016,19.9898,0.0000,0.0512,0.0341,20.6238,0.0000,9.5327,49.7271,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8281,79680208896,6934765568,408983552,87.2071,494512128,59996160,90.8281,79680208896,6934786048,68674265088,90.8281,79680208896,6934745088,68674265088,90.8281,79680208896,6934745088,6614069248,8371621888,1,0,0,0
1529575257,25398816,27595624,3,204,5486,3.1200,0.5000,1.2800,9982,20.0171,0.0000,0.0512,0.0341,20.5391,0.0000,9.5790,49.6845,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8280,79680208896,6934827008,408983552,87.2071,494512128,59996160,90.8280,79680208896,6934847488,68674199552,90.8281,79680208896,6934810624,68674215936,90.8281,79680208896,6934794240,6613950464,8371621888,1,0,0,0
