timestamp,cpu/limit,cpu/request,cpu/usage,cpu/usage_rate,filesystem/limit,filesystem/usage,memory/cache,memory/limit,memory/major_page_faults,memory/major_page_faults_rate,memory/page_faults,memory/page_faults_rate,memory/request,memory/rss,memory/usage,memory/working_set,uptime,normal,cpu,mem,io
1529576660,0,0,263740577162,3,79680208896,1421312,4763648,0,0,0,14542080,200.9116516113281,0,84135936,88899584,88854528,81095483,0,0,1,0
1529576680,0,0,263778607932,2,79680208896,1421312,4763648,0,0,0,14543936,120.54612731933594,0,84135936,88899584,88854528,81115466,0,0,1,0
1529576700,0,0,263835654775,3,79680208896,1421312,4763648,0,0,0,14547582,208.6109313964844,0,84135936,88899584,88854528,81135580,0,0,1,0
1529576720,0,0,263925055703,3,79680208896,1421312,4763648,0,0,0,14553083,205.8392639160156,0,84135936,88899584,88854528,81155442,0,0,1,0
1529576740,0,0,263961419912,2,79680208896,1421312,4763648,0,0,0,14554932,134.88563537597656,0,84135936,88985600,88940544,81175457,0,0,1,0
1529576760,0,0,264053971969,3,79680208896,1421312,4763648,0,0,0,14560440,183.1596527099609,0,84135936,88981504,88936448,81195515,0,0,1,0
1529576780,0,0,264109346366,3,79680208896,1421312,4763648,0,0,0,14563518,204.5363922119141,0,84135936,88989696,88944640,81215455,0,0,1,0
1529576800,0,0,264149537160,2,79680208896,1421312,4763648,0,0,0,14565365,107.87345886230469,0,84135936,88899584,88854528,81235508,0,0,1,0
1529576820,0,0,264242721145,3,79680208896,1421312,4767744,0,0,0,14570582,176.102783203125,0,84115456,88883200,88838144,81255441,0,0,1,0
1529576840,0,0,264295410185,3,79680208896,1421312,4767744,0,0,0,14574223,255.70681762695312,0,84115456,88973312,88928256,81275445,0,0,1,0
1529576860,0,0,264332591727,2,79680208896,1421312,4767744,0,0,0,14576078,128.54484558105472,0,84115456,88969216,88924160,81295521,0,0,1,0
1529576880,0,0,264392188309,3,79680208896,1421312,4767744,0,0,0,14579460,171.6199951171875,0,84115456,88883200,88838144,81315490,0,0,1,0
1529576900,0,0,264477196787,3,79680208896,1421312,4767744,0,0,0,14584953,218.06765747070312,0,84115456,88973312,88928256,81335418,0,0,1,0
1529576920,0,0,264537490444,3,79680208896,1421312,4767744,0,0,0,14588073,168.45408630371094,0,84115456,88883200,88838144,81355483,0,0,1,0
1529576940,0,0,264605284734,2,79680208896,1421312,4771840,0,0,0,14591749,144.2733612060547,0,84115456,88887296,88842240,81375501,0,0,1,0
1529576960,0,0,264641110024,2,79680208896,1425408,4771840,0,0,0,14593586,145.94630432128906,0,84115456,88977408,88932352,81395427,0,0,1,0
1529576980,0,0,264695244925,3,79680208896,1425408,4771840,0,0,0,14597234,233.10020446777344,0,84115456,89014272,88969216,81415490,0,0,1,0
1529577000,0,0,264789173441,3,79680208896,1425408,4771840,0,0,0,14602734,177.951171875,0,84115456,88887296,88842240,81435453,0,0,1,0
1529577020,0,0,264842910538,3,79680208896,1425408,4771840,0,0,0,14606396,256.42752075195307,0,84115456,88887296,88842240,81455435,0,0,1,0
1529577040,0,0,264884011540,2,79680208896,1425408,4771840,0,0,0,14608256,104.38019561767578,0,84115456,88887296,88842240,81475500,0,0,1,0
1529577060,0,0,264990766163,3,79680208896,1425408,4771840,0,0,0,14614657,199.8361053466797,0,84115456,88977408,88932352,81495421,0,0,1,0
1529577080,0,0,265033413255,3,79680208896,1425408,4771840,0,0,0,14617380,229.33706665039062,0,84115456,88887296,88842240,81515515,0,0,1,0
1529577100,0,0,265095969870,3,79680208896,1425408,4771840,0,0,0,14620150,152.998046875,0,84115456,88977408,88932352,81535474,1,0,0,0
1529577120,0,0,265181504042,2,79680208896,1425408,4771840,0,0,0,14624738,156.6119384765625,0,84115456,88887296,88842240,81555443,1,0,0,0
1529577140,0,0,265234665826,3,79680208896,1425408,4771840,0,0,0,14628386,249.36463928222656,0,84115456,88887296,88842240,81575426,1,0,0,0
1529577160,0,0,265295353660,3,79680208896,1425408,4771840,0,0,0,14632053,191.1844024658203,0,84115456,88977408,88932352,81595486,1,0,0,0
1529577180,0,0,265355424607,3,79680208896,1425408,4771840,0,0,0,14635722,202.7173156738281,0,84115456,88977408,88932352,81615490,1,0,0,0
1529577200,0,0,265417560995,3,79680208896,1425408,4775936,0,0,0,14639401,194.85671997070312,0,84115456,88891392,88846336,81635502,1,0,0,0
1529577220,0,0,265450325784,2,79680208896,1425408,4775936,0,0,0,14641234,149.49655151367188,0,84115456,88981504,88936448,81655477,1,0,0,0
1529577240,0,0,265549136588,2,79680208896,1425408,4780032,0,0,0,14646191,141.91749572753906,0,84115456,88981504,88936448,81675454,1,0,0,0
1529577260,0,0,265603168394,3,79680208896,1429504,4780032,0,0,0,14649814,246.7588348388672,0,84115456,88895488,88850432,81695527,1,0,0,0
1529577280,0,0,265666164933,3,79680208896,1429504,4780032,0,0,0,14653483,187.2544403076172,0,84115456,88895488,88850432,81715428,1,0,0,0
1529577300,0,0,265740171492,2,79680208896,1429504,4780032,0,0,0,14656631,112.24581146240234,0,84115456,88895488,88850432,81735513,1,0,0,0
1529577320,0,0,265797022567,3,79680208896,1429504,4780032,0,0,0,14660286,211.1040344238281,0,84115456,88981504,88936448,81755495,1,0,0,0
1529577340,0,0,265852831975,3,79680208896,1429504,4780032,0,0,0,14663657,226.39498901367188,0,84119552,88899584,88854528,81775511,1,0,0,0
1529577360,0,0,265893324960,2,79680208896,1429504,4780032,0,0,0,14665514,103.57957458496094,0,84119552,88899584,88854528,81795556,1,0,0,0
1529577380,0,0,265954648044,3,79680208896,1429504,4780032,0,0,0,14669170,193.0132598876953,0,84119552,88899584,88854528,81815440,1,0,0,0
1529577400,0,0,266014709818,3,79680208896,1429504,4780032,0,0,0,14672845,193.16552734375,0,84119552,88985600,88940544,81835453,1,0,0,0
1529577420,0,0,266104501819,3,79680208896,1429504,4780032,0,0,0,14678346,206.9813690185547,0,84119552,88989696,88944640,81855466,1,0,0,0
1529577440,0,0,266164269887,3,79680208896,1429504,4780032,0,0,0,14681988,224.61605834960938,0,84119552,88899584,88854528,81875451,1,0,0,0
1529577460,0,0,266197919222,2,79680208896,1429504,4780032,0,0,0,14683825,151.1358184814453,0,84119552,88899584,88854528,81895429,1,0,0,0
1529577480,0,0,266311159595,3,79680208896,1429504,4784128,0,0,0,14690233,172.17666625976562,0,84119552,89030656,88985600,81915562,1,0,0,0
1529577500,0,0,266358771253,2,79680208896,1429504,4784128,0,0,0,14692982,166.0872344970703,0,84119552,88903680,88858624,81935464,1,0,0,0
1529577520,0,0,266418332716,3,79680208896,1429504,4788224,0,0,0,14696361,185.3760223388672,0,84119552,88907776,88862720,81955439,1,0,0,0
1529577540,0,0,266481447533,3,79680208896,1429504,4788224,0,0,0,14700039,184.92889404296875,0,84119552,88997888,88952832,81975487,1,0,0,0
1529577560,0,0,266517605231,2,79680208896,1433600,4788224,0,0,0,14701878,137.73536682128906,0,84119552,88907776,88862720,81995448,1,0,0,0
1529577580,0,0,266620118681,3,79680208896,1433600,4788224,0,0,0,14708262,198.99484252929688,0,84119552,89034752,88989696,82015504,1,0,0,0
1529577600,0,0,266666405143,2,79680208896,1433600,4788224,0,0,0,14711006,176.47103881835938,0,84119552,89034752,88989696,82035462,1,0,0,0
1529577620,0,0,266723802814,3,79680208896,1433600,4788224,0,0,0,14714378,190.0616149902344,0,84119552,88907776,88862720,82055457,1,0,0,0
1529577640,0,0,266759049180,2,79680208896,1433600,4788224,0,0,0,14716203,130.62428283691406,0,84119552,88907776,88862720,82075536,1,0,0,0
1529577660,0,0,266856199494,3,79680208896,1433600,4788224,0,0,0,14721706,175.6952667236328,0,84119552,88907776,88862720,82095447,1,0,0,0
1529577680,0,0,266896820172,3,79680208896,1433600,4788224,0,0,0,14724446,239.1869354248047,0,84119552,89034752,88989696,82115449,1,0,0,0
1529577700,0,0,266951185435,2,79680208896,1433600,4788224,0,0,0,14726936,132.658447265625,0,84119552,88993792,88948736,82135526,1,0,0,0
1529577720,0,0,267042565123,3,79680208896,1433600,4788224,0,0,0,14731897,168.92713928222656,0,84119552,88907776,88862720,82155444,1,0,0,0
1529577740,0,0,267097829867,3,79680208896,1433600,4788224,0,0,0,14735540,239.83819580078125,0,84119552,88907776,88862720,82175488,1,0,0,0
1529577760,0,0,267155786180,3,79680208896,1433600,4788224,0,0,0,14739195,207.78440856933597,0,84119552,88907776,88862720,82195434,1,0,0,0
1529577780,0,0,267214850473,2,79680208896,1433600,4788224,0,0,0,14742843,185.09310913085938,0,84119552,88907776,88862720,82215483,1,0,0,0
1529577800,0,0,267290218070,2,79680208896,1433600,4792320,0,0,0,14746550,131.18399047851562,0,84119552,89001984,88952832,82235504,1,0,0,0
1529577820,0,0,267345358718,3,79680208896,1433600,4796416,0,0,0,14750190,240.6873016357422,0,84119552,89006080,88961024,82255546,1,0,0,0
1529577840,0,0,267415470938,2,79680208896,1433600,4800512,0,0,0,14753875,151.65618896484375,0,84119552,89006080,88956928,82275555,1,0,0,0
1529577860,0,0,267467630183,4,79680208896,1437696,4796416,0,0,0,14757534,282.9325256347656,0,84119552,88915968,88870912,82295508,1,0,0,0
1529577880,0,0,267811818561,12,79680208896,1437696,4796416,0,0,0,14761239,133.09072875976562,0,84119552,88915968,88870912,82315593,0,0,0,1
1529577900,0,0,268499270017,35,79680208896,1437696,4800512,0,0,0,14763798,132.52822875976562,0,84119552,89047040,88997888,82335546,0,0,0,1
1529577920,0,0,268998631015,34,79680208896,1437696,4796416,0,0,0,14767164,230.7784118652344,0,84119552,89006080,88961024,82355477,0,0,0,1
1529577940,0,0,269581182366,34,79680208896,1437696,4796416,0,0,0,14769366,130.40142822265622,0,84119552,88915968,88870912,82375601,0,0,0,1
1529577960,0,0,270015269728,33,79680208896,1437696,4796416,0,0,0,14771846,189.22186279296875,0,84119552,88915968,88870912,82395578,0,0,0,1
1529577980,0,0,271040327192,34,79680208896,1437696,4796416,0,0,0,14776250,149.46279907226562,0,84119552,89006080,88961024,82415561,0,0,0,1
1529578000,0,0,271631967523,33,79680208896,1437696,4796416,0,0,0,14778171,109.6962890625,0,84119552,89042944,88997888,82435501,0,0,0,1
1529578020,0,0,272553458023,33,79680208896,1437696,4796416,0,0,0,14781673,126.24229431152344,0,84119552,89006080,88961024,82455605,0,0,0,1
1529578040,0,0,273302323221,33,79680208896,1437696,4796416,0,0,0,14784517,128.71601867675778,0,84119552,88915968,88870912,82475544,0,0,0,1
1529578060,0,0,273701095945,35,79680208896,1437696,4796416,0,0,0,14787598,271.8853759765625,0,84119552,88915968,88870912,82495546,0,0,0,1
1529578080,0,0,274614794421,33,79680208896,1437696,4796416,0,0,0,14791033,124.88289642333984,0,84119552,88915968,88870912,82515600,0,0,0,1
1529578100,0,0,275275244976,35,79680208896,1441792,4800512,0,0,0,14793863,151.571044921875,0,84119552,89006080,88961024,82535535,0,0,0,1
1529578120,0,0,275713837274,34,79680208896,1441792,4800512,0,0,0,14796938,240.41163635253903,0,84549632,89370624,89325568,82555570,0,0,0,1
1529578140,0,0,276225627832,34,79680208896,1441792,4800512,0,0,0,14798262,89.61007690429688,0,84119552,88920064,88875008,82575618,0,0,0,1
1529578160,0,0,277283457795,34,79680208896,1441792,4804608,0,0,0,14802405,134.07057189941406,0,84119552,89014272,88969216,82595572,0,0,0,1
1529578180,0,0,278115666900,34,79680208896,1441792,4804608,0,0,0,14805538,131.46049499511722,0,84119552,89014272,88969216,82615583,0,0,0,1
1529578200,0,0,278658601802,34,79680208896,1441792,4804608,0,0,0,14808096,161.3528289794922,0,84119552,88924160,88879104,82635511,0,0,0,1
1529578220,0,0,279108382638,35,79680208896,1441792,4804608,0,0,0,14809379,101.94906616210938,0,84119552,89014272,88969216,82655528,0,0,0,1
1529578240,0,0,279990859982,34,79680208896,1441792,4804608,0,0,0,14813499,162.04100036621094,0,84119552,88924160,88879104,82675522,0,0,0,1
1529578260,0,0,280500130737,34,79680208896,1441792,4804608,0,0,0,14814800,87.07782745361328,0,84119552,88924160,88879104,82695569,0,0,0,1
1529578280,0,0,281167412233,34,79680208896,1441792,4804608,0,0,0,14817930,162.99435424804688,0,84119552,89014272,88969216,82715604,0,0,0,1
1529578300,0,0,281832248115,34,79680208896,1441792,4804608,0,0,0,14821042,160.54087829589844,0,84119552,88924160,88879104,82735516,0,0,0,1
