timestamp,cpu/limit,cpu/request,cpu/usage,cpu/usage_rate,filesystem/limit,filesystem/usage,memory/cache,memory/limit,memory/major_page_faults,memory/major_page_faults_rate,memory/page_faults,memory/page_faults_rate,memory/request,memory/rss,memory/usage,memory/working_set,uptime,normal,cpu,mem,io
1529575940,0,0,2066590885651,245,79680208896,286720,705138688,0,0,0,10138487,131.92918395996094,0,136036352,841293824,841240576,80290375,1,0,0,0
1529575960,0,0,2069146161582,183,79680208896,286720,706121728,0,0,0,10139585,78.91647338867188,0,136302592,842506240,842452992,80310384,1,0,0,0
1529575980,0,0,2074246204829,186,79680208896,286720,708210688,0,0,0,10142722,114.68247985839844,0,136908800,845189120,845135872,80330358,1,0,0,0
1529576000,0,0,2077211565458,185,79680208896,286720,709398528,0,0,0,10145383,166.80592346191406,0,137400320,846843904,846790656,80350393,1,0,0,0
1529576020,0,0,2080057268765,180,79680208896,286720,710574080,0,0,0,10146516,72.05545806884766,0,137723904,848424960,848371712,80370376,1,0,0,0
1529576040,0,0,2083674531374,189,79680208896,286720,711999488,0,0,0,10149139,137.47758483886722,0,138006528,850108416,850055168,80390430,1,0,0,0
1529576060,0,0,2087244639847,181,79680208896,286720,713465856,0,0,0,10151835,136.99383544921878,0,138592256,852144128,852090880,80410436,1,0,0,0
1529576080,0,0,2093685792113,222,79680208896,286720,715612160,0,0,0,10155462,125.31888580322266,0,139747328,855392256,855339008,80430548,0,0,0,1
1529576100,0,0,2098303907725,248,79680208896,286720,716996608,0,0,0,10158179,146.47683715820312,0,140333056,857366528,857313280,80450445,0,0,0,1
1529576120,0,0,2101264859887,240,79680208896,286720,717897728,0,0,0,10159028,69.01007843017578,0,140783616,858800128,858742784,80470392,0,0,0,1
1529576140,0,0,2107071265059,249,79680208896,286720,719618048,0,0,0,10161588,109.80307006835938,0,141307904,860991488,860938240,80490323,0,0,0,1
1529576160,0,0,2111954167299,246,79680208896,286720,721100800,0,0,0,10163758,109.71973419189452,0,141852672,863055872,863002624,80510284,0,0,0,1
1529576180,0,0,2115731952424,251,79680208896,286720,722206720,0,0,0,10165562,120.28205871582031,0,142385152,864718848,864665600,80530315,0,0,0,1
1529576200,0,0,2122051724629,241,79680208896,286720,724148224,0,0,0,10168738,121.51730346679688,0,143220736,867463168,867409920,80550379,0,0,0,1
1529576220,0,0,2126648336002,243,79680208896,286720,725569536,0,0,0,10171152,127.76805877685548,0,143659008,869351424,869298176,80570367,0,0,0,1
1529576240,0,0,2132338109544,244,79680208896,286720,727289856,0,0,0,10174289,134.71720886230472,0,144384000,871694336,871641088,80590336,0,0,0,1
1529576260,0,0,2136668164570,220,79680208896,286720,728596480,0,0,0,10176493,112.22239685058594,0,145076224,873676800,873623552,80610337,0,0,0,1
1529576280,0,0,2140721131959,246,79680208896,286720,729837568,0,0,0,10177934,87.79730224609375,0,145600512,875491328,875438080,80630369,0,0,0,1
1529576300,0,0,2145040129291,248,79680208896,286720,731144192,0,0,0,10179825,108.78716278076172,0,146075648,877256704,877203456,80650305,0,0,0,1
1529576320,0,0,2152706319108,250,79680208896,286720,733429760,0,0,0,10183035,105.0024871826172,0,146653184,880168960,880115712,80670313,0,0,0,1
1529576340,0,0,2155703985048,253,79680208896,286720,734314496,0,0,0,10184398,115.1839828491211,0,146898944,881217536,881164288,80690300,0,0,0,1
1529576360,0,0,2159537961436,242,79680208896,286720,735465472,0,0,0,10186834,154.3359375,0,147365888,882950144,882896896,80710264,0,0,0,1
1529576380,0,0,2165940309128,245,79680208896,286720,737386496,0,0,0,10189986,120.8314971923828,0,148140032,885645312,885592064,80730371,0,0,0,1
1529576400,0,0,2170725305516,249,79680208896,286720,738816000,0,0,0,10192076,108.9890594482422,0,148500480,887422976,887369728,80750322,0,0,0,1
1529576420,0,0,2174545905760,245,79680208896,286720,739934208,0,0,0,10193616,98.80712890625,0,149020672,888963072,888909824,80770329,0,0,0,1
1529576440,0,0,2182264548320,250,79680208896,286720,742260736,0,0,0,10197723,133.25605773925778,0,149880832,892153856,892096512,80790398,0,0,0,1
1529576460,0,0,2184798893727,225,79680208896,286720,743006208,0,0,0,10198783,94.4859848022461,0,150089728,893177856,893124608,80810422,0,0,0,1
1529576480,0,0,2189141667159,243,79680208896,286720,744296448,0,0,0,10200955,121.6591567993164,0,150716416,895107072,895053824,80830367,0,0,0,1
1529576500,0,0,2195136170598,235,79680208896,286720,746196992,0,0,0,10204447,137.30815124511722,0,151728128,897925120,897871872,80850382,0,0,0,1
