timestamp,cpu/limit,cpu/request,cpu/usage,cpu/usage_rate,filesystem/limit,filesystem/usage,memory/cache,memory/limit,memory/major_page_faults,memory/major_page_faults_rate,memory/page_faults,memory/page_faults_rate,memory/request,memory/rss,memory/usage,memory/working_set,uptime
1529508280,0,0,41482661358,3,79680208896,446464,2932736,0,0,0,2319828,188.823486328125,0,83984384,86917120,86872064,12715514
1529508300,0,0,41537084798,3,79680208896,446464,2936832,0,0,0,2323475,232.3763427734375,0,83984384,86921216,86876160,12735479
1529508320,0,0,41595938516,3,79680208896,450560,2936832,0,0,0,2326874,185.002685546875,0,83984384,87011328,86966272,12755476
1529508340,0,0,41690750630,2,79680208896,450560,2936832,0,0,0,2332373,170.79136657714844,0,83984384,86921216,86876160,12775541
1529508360,0,0,41737308127,3,79680208896,450560,2936832,0,0,0,2335121,190.40951538085938,0,83984384,86921216,86876160,12795568
1529508380,0,0,41818472554,2,79680208896,450560,2936832,0,0,0,2339716,165.67587280273438,0,83984384,86921216,86876160,12815555
1529508400,0,0,41848618847,2,79680208896,450560,2936832,0,0,0,2341276,153.67105102539062,0,83988480,87015424,86970368,12835513
1529508420,0,0,41905350890,3,79680208896,450560,2936832,0,0,0,2344907,209.71717834472656,0,83988480,86925312,86880256,12855505
1529508440,0,0,42014695794,3,79680208896,450560,2936832,0,0,0,2351061,176.42465209960938,0,83988480,86925312,86880256,12875515
1529508460,0,0,42057191898,3,79680208896,450560,2936832,0,0,0,2353526,207.55859375,0,83988480,87015424,86970368,12895485
1529508480,0,0,42129588323,2,79680208896,450560,2936832,0,0,0,2357230,135.7029571533203,0,83988480,87011328,86966272,12915476
1529508500,0,0,42185443949,3,79680208896,450560,2936832,0,0,0,2360602,241.46485900878906,0,83988480,87052288,87007232,12935470
1529508520,0,0,42249453266,3,79680208896,450560,2940928,0,0,0,2364256,193.1991729736328,0,83988480,87019520,86974464,12955493
1529508540,0,0,42313743937,3,79680208896,450560,2940928,0,0,0,2367922,200.79580688476562,0,83988480,86929408,86884352,12975543
1529508560,0,0,42385460481,2,79680208896,450560,2940928,0,0,0,2371347,135.6108856201172,0,83988480,87019520,86974464,12995507
1529508580,0,0,42445497618,3,79680208896,450560,2945024,0,0,0,2374726,186.92233276367188,0,83988480,87019520,86974464,13015527
1529508600,0,0,42486908707,2,79680208896,450560,2945024,0,0,0,2376582,121.46183013916016,0,83988480,87019520,86974464,13035452
1529508620,0,0,42579780082,3,79680208896,454656,2945024,0,0,0,2381793,191.7300262451172,0,83988480,87023616,86978560,13055576
1529508640,0,0,42638024898,3,79680208896,454656,2945024,0,0,0,2385164,199.8175048828125,0,83988480,86933504,86888448,13075498
1529508660,0,0,42698962339,3,79680208896,454656,2945024,0,0,0,2388828,193.0196990966797,0,83988480,86999040,86953984,13095551
1529508680,0,0,42734202889,2,79680208896,454656,2945024,0,0,0,2390674,137.8551483154297,0,83988480,86933504,86888448,13115473
1529508700,0,0,42827733986,3,79680208896,454656,2945024,0,0,0,2395886,175.5153350830078,0,83988480,86933504,86888448,13135497
1529508720,0,0,42891594150,3,79680208896,454656,2945024,0,0,0,2399551,201.27264404296875,0,83988480,86933504,86888448,13155524
1529508740,0,0,42949460047,3,79680208896,454656,2945024,0,0,0,2402930,195.121826171875,0,83988480,86933504,86888448,13175525
1529508760,0,0,43023792631,2,79680208896,454656,2945024,0,0,0,2406352,117.63936614990234,0,83988480,87023616,86978560,13195459
1529508780,0,0,43082786656,3,79680208896,454656,2945024,0,0,0,2409734,216.47256469726562,0,83988480,86933504,86888448,13215492
1529508800,0,0,43166123955,3,79680208896,454656,2945024,0,0,0,2415186,217.05035400390625,0,83988480,86933504,86888448,13235463
1529508820,0,0,43204524140,2,79680208896,454656,2945024,0,0,0,2417037,117.79623413085938,0,83988480,86933504,86888448,13255572
1529508840,0,0,43239558673,3,79680208896,454656,2945024,0,0,0,2418878,162.07672119140625,0,83988480,86933504,86888448,13275485
1529508860,0,0,43298549690,3,79680208896,454656,2945024,0,0,0,2422537,201.6212615966797,0,83988480,86933504,86888448,13295485
1529508880,0,0,43390667141,2,79680208896,454656,2953216,0,0,0,2428035,177.06394958496094,0,83988480,87031808,86986752,13315577
1529508900,0,0,43421350767,3,79680208896,454656,2953216,0,0,0,2429858,181.61614990234375,0,83988480,87023616,86978560,13335541
1529508920,0,0,43507051478,3,79680208896,458752,2953216,0,0,0,2435352,209.859130859375,0,83988480,86941696,86896640,13355525
1529508940,0,0,43540365426,2,79680208896,458752,2953216,0,0,0,2437188,159.2759246826172,0,83992576,86945792,86900736,13375468
1529508960,0,0,43642931700,3,79680208896,458752,2953216,0,0,0,2442711,165.8504638671875,0,83996672,87035904,86990848,13395505
1529508980,0,0,43698670191,3,79680208896,458752,2953216,0,0,0,2446348,237.67507934570312,0,83996672,87040000,86994944,13415556
1529509000,0,0,43755997313,3,79680208896,458752,2953216,0,0,0,2449997,212.00437927246094,0,83996672,86949888,86904832,13435492
1529509020,0,0,43827879919,2,79680208896,458752,2953216,0,0,0,2453693,150.2174530029297,0,83996672,87035904,86990848,13455487
1529509040,0,0,43890756337,3,79680208896,458752,2953216,0,0,0,2457358,197.80648803710938,0,83996672,86949888,86904832,13475472
1529509060,0,0,43951050898,3,79680208896,458752,2953216,0,0,0,2461011,206.96615600585938,0,83996672,87040000,86994944,13495510
1529509080,0,0,44025284689,2,79680208896,458752,2953216,0,0,0,2464713,134.41688537597656,0,83996672,87035904,86990848,13515536
1529509100,0,0,44066702121,3,79680208896,458752,2953216,0,0,0,2467163,212.38526916503906,0,83996672,86949888,86904832,13535528
1529509120,0,0,44149059424,2,79680208896,458752,2953216,0,0,0,2471744,155.5458984375,0,83996672,87076864,87031808,13555522
1529509140,0,0,44212356793,3,79680208896,458752,2953216,0,0,0,2475407,186.96426391601562,0,83996672,87035904,86990848,13575559
1529509160,0,0,44265633367,3,79680208896,458752,2957312,0,0,0,2478785,248.10784912109375,0,83996672,87044096,86999040,13595503
1529509180,0,0,44300706322,2,79680208896,458752,2961408,0,0,0,2480356,124.3860855102539,0,83996672,86958080,86908928,13615568
1529509200,0,0,44402729075,3,79680208896,462848,2961408,0,0,0,2485856,162.53489685058594,0,83996672,87085056,87040000,13635496
1529509220,0,0,44462250806,3,79680208896,462848,2961408,0,0,0,2489541,208.9718475341797,0,83996672,86958080,86913024,13655447
1529509240,0,0,44515926801,3,79680208896,462848,2961408,0,0,0,2493186,235.3528289794922,0,83996672,87048192,87003136,13675510
1529509260,0,0,44587342967,2,79680208896,462848,2961408,0,0,0,2496879,144.40731811523438,0,83996672,87048192,87003136,13695544
1529509280,0,0,44647974029,3,79680208896,462848,2961408,0,0,0,2500264,182.8802032470703,0,83996672,86958080,86913024,13715460
1529509300,0,0,44702044245,3,79680208896,462848,2961408,0,0,0,2503912,251.4377899169922,0,83996672,87048192,87003136,13735422
1529509320,0,0,44743209326,2,79680208896,462848,2961408,0,0,0,2505767,112.16710662841797,0,84004864,87056384,87011328,13755418
1529509340,0,0,44796010353,3,79680208896,462848,2961408,0,0,0,2509151,252.2216033935547,0,84004864,87056384,87011328,13775561
1529509360,0,0,44893037063,2,79680208896,462848,2961408,0,0,0,2514387,155.6432647705078,0,84004864,87052288,87007232,13795489
1529509380,0,0,44931946115,2,79680208896,462848,2961408,0,0,0,2516232,120.31521606445312,0,84004864,86966272,86921216,13815439
1529509400,0,0,44991439870,3,79680208896,462848,2961408,0,0,0,2519887,203.16685485839844,0,84004864,87056384,87011328,13835444
1529509420,0,0,45083379557,3,79680208896,462848,2961408,0,0,0,2524832,167.6410675048828,0,84004864,87056384,87011328,13855455
1529509440,0,0,45146751492,3,79680208896,466944,2965504,0,0,0,2528237,172.7343292236328,0,84004864,86970368,86921216,13875466
1529509460,0,0,45200541184,3,79680208896,466944,2965504,0,0,0,2531334,226.36642456054688,0,84004864,86970368,86925312,13895501
1529509480,0,0,45239386497,2,79680208896,466944,2965504,0,0,0,2533180,119.75850677490234,0,84004864,86970368,86925312,13915478
1529509500,0,0,45333205601,3,79680208896,466944,2965504,0,0,0,2538695,178.74114990234375,0,84004864,86970368,86925312,13935440
1529509520,0,0,45364466569,2,79680208896,466944,2965504,0,0,0,2540531,173.7887420654297,0,84004864,87060480,87015424,13955492
1529509540,0,0,45458450762,3,79680208896,466944,2969600,0,0,0,2545751,174.14447021484375,0,84008960,87068672,87023616,13975473
1529509560,0,0,45516633708,3,79680208896,466944,2969600,0,0,0,2549395,227.0933074951172,0,84008960,86978560,86933504,13995493
1529509580,0,0,45595875004,3,79680208896,466944,2969600,0,0,0,2553976,173.45504760742188,0,84008960,86978560,86933504,14015490
1529509600,0,0,45644482535,2,79680208896,466944,2969600,0,0,0,2556732,151.7966766357422,0,84008960,86978560,86933504,14035421
1529509620,0,0,45705148193,3,79680208896,466944,2969600,0,0,0,2560392,202.74876403808594,0,84008960,86978560,86933504,14055461
1529509640,0,0,45739316299,2,79680208896,466944,2969600,0,0,0,2562233,148.16671752929688,0,84008960,87105536,87060480,14075449
1529509660,0,0,45792918294,3,79680208896,466944,2969600,0,0,0,2565607,236.78587341308594,0,84008960,86978560,86933504,14095552
1529509680,0,0,45890920790,3,79680208896,466944,2969600,0,0,0,2571114,176.07420349121094,0,84008960,87105536,87060480,14115529
1529509700,0,0,45949871484,3,79680208896,466944,2969600,0,0,0,2574768,220.48768615722656,0,84008960,86978560,86933504,14135547
1529509720,0,0,45991117861,2,79680208896,466944,2969600,0,0,0,2576343,93.12398529052734,0,84008960,86978560,86933504,14155430
1529509740,0,0,46082018423,3,79680208896,471040,2973696,0,0,0,2581828,195.3398895263672,0,84008960,86982656,86937600,14175528
1529509760,0,0,46136933053,3,79680208896,471040,2973696,0,0,0,2585209,221.24545288085938,0,84008960,86982656,86937600,14195476
1529509780,0,0,46211718950,2,79680208896,471040,2973696,0,0,0,2588897,130.1114501953125,0,84008960,86982656,86937600,14215483
1529509800,0,0,46264101583,4,79680208896,471040,2973696,0,0,0,2592520,321.23486328125,0,84008960,86982656,86937600,14235461
1529509820,0,0,46338252231,2,79680208896,471040,2973696,0,0,0,2595679,124.10663604736328,0,84008960,87072768,87027712,14255431
1529509840,0,0,46401096819,3,79680208896,471040,2977792,0,0,0,2599050,195.859619140625,0,84008960,87113728,87068672,14275475
1529509860,0,0,46439682181,2,79680208896,471040,2977792,0,0,0,2600898,119.63167572021484,0,84008960,87113728,87068672,14295460
1529509880,0,0,46504679487,3,79680208896,471040,2977792,0,0,0,2604571,188.41700744628906,0,84008960,86986752,86941696,14315465
1529509900,0,0,46595264332,3,79680208896,471040,2977792,0,0,0,2610063,200.88938903808594,0,84008960,86986752,86941696,14335509
1529509920,0,0,46659646306,3,79680208896,471040,2977792,0,0,0,2613740,198.48751831054688,0,84008960,87113728,87068672,14355461
1529509940,0,0,46693367396,3,79680208896,471040,2977792,0,0,0,2615576,165.30776977539062,0,84008960,86986752,86941696,14375518
1529509960,0,0,46786612732,3,79680208896,471040,2977792,0,0,0,2620516,169.9681854248047,0,84008960,87072768,87027712,14395503
1529509980,0,0,46846631404,3,79680208896,471040,2977792,0,0,0,2624193,209.09661865234375,0,84008960,87052288,87007232,14415447
1529510000,0,0,46886426566,2,79680208896,471040,2977792,0,0,0,2626040,108.60604858398438,0,84008960,87113728,87068672,14435470
1529510020,0,0,46979471234,3,79680208896,471040,2981888,0,0,0,2631521,200.03884887695312,0,84008960,86990848,86945792,14455534
1529510040,0,0,47044136014,3,79680208896,475136,2981888,0,0,0,2635191,192.5614776611328,0,84008960,86990848,86945792,14475496
1529510060,0,0,47102006529,3,79680208896,475136,2981888,0,0,0,2638858,205.9601287841797,0,84008960,87080960,87035904,14495423
1529510080,0,0,47162057793,3,79680208896,475136,2981888,0,0,0,2642531,195.47401428222656,0,84008960,87080960,87035904,14515439
1529510100,0,0,47234217133,2,79680208896,475136,2981888,0,0,0,2646232,136.6544952392578,0,84008960,87076864,87031808,14535430
1529510120,0,0,47289926535,3,79680208896,475136,2981888,0,0,0,2649337,207.6261444091797,0,84008960,87117824,87072768,14555470
1529510140,0,0,47351366060,3,79680208896,475136,2981888,0,0,0,2653003,206.474609375,0,84017152,87089152,87044096,14575437
1529510160,0,0,47389317012,2,79680208896,475136,2981888,0,0,0,2654846,135.66197204589844,0,84017152,87126016,87080960,14595565
1529510180,0,0,47508712476,3,79680208896,475136,2985984,0,0,0,2662133,208.50790405273438,0,84017152,87003136,86958080,14615498
1529510200,0,0,47545254330,2,79680208896,475136,2985984,0,0,0,2663981,127.44203186035156,0,84017152,87089152,87044096,14635422
1529510220,0,0,47581077361,2,79680208896,475136,2985984,0,0,0,2665827,135.97735595703125,0,84017152,87003136,86958080,14655422
1529510240,0,0,47674645132,3,79680208896,475136,2985984,0,0,0,2671070,173.36935424804688,0,84017152,87003136,86958080,14675430
1529510260,0,0,47737374743,3,79680208896,475136,2985984,0,0,0,2674739,189.30581665039062,0,84017152,87003136,86958080,14695522
1529510280,0,0,47791109047,4,79680208896,475136,2985984,0,0,0,2678397,295.4131774902344,0,84017152,87003136,86958080,14715519
1529510300,0,0,47860014042,2,79680208896,475136,2985984,0,0,0,2682088,150.58277893066406,0,84017152,87089152,87044096,14735414
1529510320,0,0,47920746065,3,79680208896,475136,2990080,0,0,0,2685744,198.61337280273438,0,84017152,87007232,86962176,14755501
1529510340,0,0,47955485187,2,79680208896,475136,2990080,0,0,0,2687580,145.18505859375,0,84017152,87134208,87089152,14775556
1529510360,0,0,48017670007,3,79680208896,479232,2990080,0,0,0,2690981,170.23155212402344,0,84017152,87007232,86962176,14795421
1529510380,0,0,48112186541,3,79680208896,479232,2990080,0,0,0,2695922,164.35548400878906,0,84017152,87007232,86962176,14815495
1529510400,0,0,48174420904,3,79680208896,479232,2990080,0,0,0,2699576,185.3695526123047,0,84017152,87007232,86962176,14835480
1529510420,0,0,48208268937,2,79680208896,479232,2990080,0,0,0,2701136,125.75431823730469,0,84017152,87097344,87052288,14855525
1529510440,0,0,48293375126,3,79680208896,479232,2994176,0,0,0,2706322,220.17062377929688,0,84017152,87101440,87056384,14875506
1529510460,0,0,48331778886,2,79680208896,479232,2994176,0,0,0,2708176,120.44501495361328,0,84017152,87097344,87052288,14895510
1529510480,0,0,48390662943,3,79680208896,479232,2994176,0,0,0,2711551,190.8961944580078,0,84017152,87011328,86966272,14915519
1529510500,0,0,48479762058,3,79680208896,479232,2994176,0,0,0,2717024,201.62042236328125,0,84017152,87101440,87056384,14935503
1529510520,0,0,48553113830,2,79680208896,479232,2994176,0,0,0,2720724,137.58193969726562,0,84017152,87011328,86966272,14955527
1529510540,0,0,48608830951,3,79680208896,479232,2994176,0,0,0,2724383,240.52899169921875,0,84017152,87138304,87093248,14975441
1529510560,0,0,48685042593,2,79680208896,479232,2994176,0,0,0,2728066,144.62423706054688,0,84017152,87138304,87093248,14995522
1529510580,0,0,48748518736,3,79680208896,479232,2994176,0,0,0,2731447,211.9873809814453,0,84017152,87101440,87056384,15015492
1529510600,0,0,48817970471,3,79680208896,479232,2998272,0,0,0,2734845,156.12733459472656,0,84017152,87015424,86970368,15035439
1529510620,0,0,48854790181,2,79680208896,479232,2998272,0,0,0,2736686,145.455322265625,0,84017152,87142400,87097344,15055466
