timestamp,cpu/limit,cpu/request,cpu/usage,cpu/usage_rate,filesystem/limit,filesystem/usage,memory/cache,memory/limit,memory/major_page_faults,memory/major_page_faults_rate,memory/page_faults,memory/page_faults_rate,memory/request,memory/rss,memory/usage,memory/working_set,uptime
1529508640,0,0,2672988359611,348,79680208896,253952,36040704,0,0,0,4260413,282.11767578125,0,1158758400,1194926080,1194885120,13070218
1529508660,0,0,2679979215459,353,79680208896,253952,36134912,0,0,0,4265688,266.5905456542969,0,1158758400,1194893312,1194852352,13090242
1529508680,0,0,2683887675081,351,79680208896,253952,36196352,0,0,0,4269116,308.2337951660156,0,1158758400,1195081728,1195040768,13110249
1529508700,0,0,2688620678112,314,79680208896,253952,36265984,0,0,0,4273008,258.7873229980469,0,1158758400,1195024384,1194983424,13130244
1529508720,0,0,2705670448205,496,79680208896,253952,36409344,0,0,0,4283880,316.7445373535156,0,1158758400,1195167744,1195126784,13150255
1529508740,0,0,2722272415612,699,79680208896,253952,36622336,0,0,0,4291570,323.8500061035156,0,1158758400,1195450368,1195409408,13170201
1529508760,0,0,2733427216966,706,79680208896,253952,36777984,0,0,0,4296638,321.21331787109375,0,1158758400,1195663360,1195622400,13190236
1529508780,0,0,2746578655583,698,79680208896,253952,36962304,0,0,0,4302340,302.681640625,0,1158758400,1195806720,1195765760,13210162
1529508800,0,0,2760598706454,703,79680208896,253952,37163008,0,0,0,4307900,278.9096374511719,0,1158758400,1196044288,1196003328,13230171
1529508820,0,0,2771244142785,713,79680208896,253952,37306368,0,0,0,4313190,354.4610290527344,0,1158758400,1196130304,1196089344,13250262
1529508840,0,0,2793321070977,710,79680208896,253952,37613568,0,0,0,4323811,341.759521484375,0,1158758400,1196371968,1196331008,13270165
1529508860,0,0,2801508664070,712,79680208896,253952,37728256,0,0,0,4326708,252.04493713378906,0,1158758400,1196613632,1196572672,13290152
1529508880,0,0,2817394865405,691,79680208896,253952,37953536,0,0,0,4334232,327.573486328125,0,1158758400,1196711936,1196670976,13310181
1529508900,0,0,2826052724182,705,79680208896,253952,38072320,0,0,0,4338774,370.22027587890625,0,1158758400,1196830720,1196789760,13330214
1529508920,0,0,2846175562634,712,79680208896,253952,38350848,0,0,0,4348040,328.1023254394531,0,1158758400,1197109248,1197068288,13350231
1529508940,0,0,2854140149738,705,79680208896,253952,38465536,0,0,0,4350967,259.2296142578125,0,1158758400,1197350912,1197309952,13370237
1529508960,0,0,2874801187553,733,79680208896,253952,38739968,0,0,0,4360131,325.2265319824219,0,1158758400,1197498368,1197457408,13390228
1529508980,0,0,2882241046587,705,79680208896,253952,38846464,0,0,0,4363823,350.100830078125,0,1158758400,1197604864,1197563904,13410261
1529509000,0,0,2905624466887,707,79680208896,253952,39174144,0,0,0,4374182,313.6012268066406,0,1158758400,1198055424,1198014464,13430234
1529509020,0,0,2917661377160,726,79680208896,253952,39333888,0,0,0,4379580,325.9797668457031,0,1158758400,1198170112,1198129152,13450208
1529509040,0,0,2926512041829,699,79680208896,253952,39460864,0,0,0,4383891,340.7696533203125,0,1158758400,1198297088,1198256128,13470206
1529509060,0,0,2948784673809,703,79680208896,253952,39776256,0,0,0,4394872,346.6474609375,0,1158758400,1198661632,1198620672,13490166
1529509080,0,0,2955956458415,659,79680208896,253952,39915520,0,0,0,4397808,269.8981018066406,0,1158758400,1198800896,1198759936,13510294
1529509100,0,0,2969996463266,704,79680208896,253952,40112128,0,0,0,4404754,348.3633117675781,0,1158758400,1198870528,1198829568,13530317
1529509120,0,0,2991213750623,704,79680208896,253952,40394752,0,0,0,4414313,317.3929443359375,0,1158758400,1199230976,1199190016,13550290
1529509140,0,0,3003375741963,712,79680208896,253952,40566784,0,0,0,4420448,359.6417236328125,0,1158758400,1199452160,1199411200,13570291
1529509160,0,0,3017605907861,723,79680208896,253952,40755200,0,0,0,4426511,308.46746826171875,0,1158758400,1199513600,1199472640,13590254
1529509180,0,0,3026780860238,712,79680208896,253952,40886272,0,0,0,4430261,291.031982421875,0,1158758400,1199755264,1199714304,13610332
1529509200,0,0,3047264823504,726,79680208896,253952,41164800,0,0,0,4440184,352.0488586425781,0,1158758400,1199980544,1199939584,13630307
1529509220,0,0,3061180316652,708,79680208896,253952,41357312,0,0,0,4446281,310.3648986816406,0,1158758400,1200242688,1200201728,13650328
1529509240,0,0,3073769646475,715,79680208896,253952,41537536,0,0,0,4452427,349.4955749511719,0,1158758400,1200295936,1200254976,13670293
1529509260,0,0,3085091292589,702,79680208896,253952,41693184,0,0,0,4457821,334.8324279785156,0,1158758400,1200451584,1200410624,13690294
1529509280,0,0,3104310303056,700,79680208896,253952,41963520,0,0,0,4466912,331.22369384765625,0,1158758400,1200807936,1200766976,13710305
1529509300,0,0,3119906086181,706,79680208896,253952,42184704,0,0,0,4473477,297.23297119140625,0,1158758400,1201012736,1200971776,13730282
1529509320,0,0,3133496584606,708,79680208896,253952,42373120,0,0,0,4479710,325.0657653808594,0,1158758400,1201131520,1201090560,13750298
1529509340,0,0,3146424639702,711,79680208896,253952,42549248,0,0,0,4486560,376.9676513671875,0,1158758400,1201307648,1201266688,13770346
1529509360,0,0,3157178404487,695,79680208896,253952,42704896,0,0,0,4491197,299.8155212402344,0,1158758400,1201545216,1201504256,13790246
1529509380,0,0,3164852639574,731,79680208896,253952,42811392,0,0,0,4494247,290.7765197753906,0,1158758400,1201688576,1201647616,13810270
1529509400,0,0,3186017024886,707,79680208896,253952,43106304,0,0,0,4504149,330.94873046875,0,1158762496,1201995776,1201954816,13830237
1529509420,0,0,3198399373325,710,79680208896,253952,43274240,0,0,0,4510132,343.0807189941406,0,1158762496,1202036736,1201995776,13850328
1529509440,0,0,3218058329927,709,79680208896,253952,43548672,0,0,0,4519250,328.8706359863281,0,1158762496,1202311168,1202270208,13870317
1529509460,0,0,3226544422156,723,79680208896,253952,43667456,0,0,0,4522959,316.1922302246094,0,1158762496,1202556928,1202515968,13890325
1529509480,0,0,3238181642674,614,79680208896,253952,43888640,0,0,0,4528609,298.4381103515625,0,1158840320,1202843648,1202802688,13910320
1529509500,0,0,3251852738859,721,79680208896,253952,44077056,0,0,0,4535385,357.82354736328125,0,1158840320,1203003392,1202962432,13930250
1529509520,0,0,3263765112757,698,79680208896,253952,44224512,0,0,0,4540769,315.6013488769531,0,1158840320,1203187712,1203146752,13950288
1529509540,0,0,3276595241490,703,79680208896,253952,44404736,0,0,0,4546509,314.8128356933594,0,1158860800,1203265536,1203224576,13970307
1529509560,0,0,3301451129511,713,79680208896,253952,44744704,0,0,0,4557557,317.22393798828125,0,1158860800,1203654656,1203613696,13990297
1529509580,0,0,3314152583529,728,79680208896,253952,44916736,0,0,0,4563494,340.71240234375,0,1158860800,1203855360,1203814400,14010274
1529509600,0,0,3327007665715,701,79680208896,253952,45101056,0,0,0,4568745,286.3872985839844,0,1158860800,1204088832,1204047872,14030249
1529509620,0,0,3340199112212,705,79680208896,253952,45285376,0,0,0,4574746,321.1281433105469,0,1158860800,1204269056,1204228096,14050256
1529509640,0,0,3350730040774,700,79680208896,253952,45432832,0,0,0,4580023,351.244873046875,0,1158860800,1204420608,1204379648,14070242
1529509660,0,0,3367377547677,709,79680208896,253952,45662208,0,0,0,4587435,315.8149108886719,0,1158860800,1204596736,1204555776,14090320
1529509680,0,0,3375504099900,725,79680208896,253952,45772800,0,0,0,4591256,341.08245849609375,0,1158860800,1204719616,1204678656,14110276
1529509700,0,0,3400005089677,706,79680208896,253952,46116864,0,0,0,4602380,320.66217041015625,0,1158860800,1205100544,1205059584,14130278
1529509720,0,0,3409755736266,704,79680208896,253952,46256128,0,0,0,4607143,344.10064697265625,0,1158860800,1205243904,1205202944,14150351
1529509740,0,0,3423622109574,705,79680208896,253952,46448640,0,0,0,4613625,329.57427978515625,0,1158860800,1205436416,1205395456,14170261
1529509760,0,0,3440275201328,705,79680208896,253952,46682112,0,0,0,4620274,281.8179931640625,0,1158860800,1205661696,1205620736,14190221
1529509780,0,0,3452191777364,695,79680208896,253952,46850048,0,0,0,4626283,350.47198486328125,0,1158860800,1205837824,1205796864,14210259
1529509800,0,0,3469881465294,637,79680208896,253952,47124480,0,0,0,4635294,324.8681335449219,0,1158860800,1206108160,1206067200,14230344
1529509820,0,0,3477513366290,670,79680208896,253952,47190016,0,0,0,4638727,301.64892578125,0,1158860800,1206177792,1206136832,14250291
1529509840,0,0,3497228982594,740,79680208896,253952,47460352,0,0,0,4647759,339.2100830078125,0,1158860800,1206398976,1206358016,14270308
1529509860,0,0,3507739015419,714,79680208896,253952,47607808,0,0,0,4652244,304.7431945800781,0,1158860800,1206468608,1206427648,14290304
1529509880,0,0,3526344865393,720,79680208896,253952,47861760,0,0,0,4661087,342.6498107910156,0,1158860800,1206722560,1206681600,14310309
1529509900,0,0,3538442288139,745,79680208896,253952,48021504,0,0,0,4665307,259.9775085449219,0,1158860800,1206960128,1206919168,14330332
1529509920,0,0,3549740276283,704,79680208896,253952,48181248,0,0,0,4670593,329.8179016113281,0,1158860800,1207042048,1207001088,14350316
1529509940,0,0,3561647486109,703,79680208896,253952,48345088,0,0,0,4676379,342.0826416015625,0,1158860800,1207214080,1207173120,14370325
1529509960,0,0,3584712537973,717,79680208896,253952,48656384,0,0,0,4687037,331.4468994140625,0,1158860800,1207644160,1207603200,14390324
1529509980,0,0,3596071070408,717,79680208896,253952,48816128,0,0,0,4692392,338.275634765625,0,1158860800,1207803904,1207762944,14410311
1529510000,0,0,3608033519350,707,79680208896,253952,48984064,0,0,0,4697778,318.42169189453125,0,1158860800,1207971840,1207930880,14430258
1529510020,0,0,3623164174164,699,79680208896,253952,49197056,0,0,0,4704565,313.96270751953125,0,1158860800,1208139776,1208098816,14450263
1529510040,0,0,3633219451629,697,79680208896,253952,49340416,0,0,0,4709318,329.7087707519531,0,1158860800,1208328192,1208287232,14470344
1529510060,0,0,3654841286004,711,79680208896,253952,49639424,0,0,0,4719040,319.813720703125,0,1158860800,1208623104,1208582144,14490313
1529510080,0,0,3666661936007,706,79680208896,253952,49807360,0,0,0,4724445,323.0422058105469,0,1158860800,1208795136,1208754176,14510336
1529510100,0,0,3679218323046,702,79680208896,253952,49979392,0,0,0,4729847,302.3438415527344,0,1158860800,1208840192,1208799232,14530317
1529510120,0,0,3697684312497,692,79680208896,253952,50245632,0,0,0,4738931,340.887939453125,0,1158860800,1209171968,1209131008,14550220
1529510140,0,0,3709965471524,721,79680208896,253952,50409472,0,0,0,4745094,361.9020080566406,0,1158860800,1209270272,1209229312,14570293
1529510160,0,0,3721711985260,700,79680208896,253952,50577408,0,0,0,4749642,271.063720703125,0,1158860800,1209561088,1209520128,14590322
1529510180,0,0,3734976773204,696,79680208896,253952,50765824,0,0,0,4755981,332.9312744140625,0,1158860800,1209708544,1209667584,14610351
1529510200,0,0,3754727310240,707,79680208896,253952,51040256,0,0,0,4765043,324.6455078125,0,1158860800,1210023936,1209982976,14630303
1529510220,0,0,3766089065671,695,79680208896,253952,51200000,0,0,0,4771248,379.654296875,0,1158860800,1210060800,1210019840,14650272
1529510240,0,0,3778042461271,690,79680208896,253952,51372032,0,0,0,4775737,259.4090576171875,0,1158860800,1210359808,1210318848,14670221
1529510260,0,0,3791511384221,711,79680208896,253952,51560448,0,0,0,4782541,359.3309326171875,0,1158860800,1210548224,1210507264,14690332
1529510280,0,0,3804366093858,714,79680208896,253952,51736576,0,0,0,4788746,344.810546875,0,1158860800,1210724352,1210683392,14710299
1529510300,0,0,3820751274182,715,79680208896,253952,51961856,0,0,0,4795690,303.0321960449219,0,1158860800,1210822656,1210781696,14730314
1529510320,0,0,3831366414066,696,79680208896,253952,52117504,0,0,0,4800739,331.3733825683594,0,1158840320,1211015168,1210974208,14750300
1529510340,0,0,3849342860540,708,79680208896,253952,52363264,0,0,0,4808972,324.4551086425781,0,1158840320,1211322368,1211281408,14770309
1529510360,0,0,3861515896944,709,79680208896,253952,52535296,0,0,0,4814742,336.3653869628906,0,1159032832,1211645952,1211604992,14790176
1529510380,0,0,3874807053523,702,79680208896,253952,52723712,0,0,0,4820933,327.24932861328125,0,1158840320,1211641856,1211600896,14810154
1529510400,0,0,3886819846531,722,79680208896,253952,52883456,0,0,0,4826160,314.5897216796875,0,1158840320,1211723776,1211682816,14830171
1529510420,0,0,3906034271294,702,79680208896,253952,53157888,0,0,0,4834259,295.9690856933594,0,1158840320,1211998208,1211957248,14850261
1529510440,0,0,3918489804194,701,79680208896,253952,53334016,0,0,0,4840265,338.0437927246094,0,1158840320,1212174336,1212133376,14870251
1529510460,0,0,3925651547179,700,79680208896,253952,53436416,0,0,0,4844117,376.6483154296875,0,1158840320,1212403712,1212362752,14890157
1529510480,0,0,3948406340225,694,79680208896,253952,53755904,0,0,0,4855414,344.87677001953125,0,1158840320,1212596224,1212555264,14910246
1529510500,0,0,3958000801552,719,79680208896,253952,53886976,0,0,0,4859259,288.300537109375,0,1158840320,1212796928,1212755968,14930197
1529510520,0,0,3970435227871,498,79680208896,253952,54136832,0,0,0,4866643,296.2606201171875,0,1158840320,1213104128,1213063168,14950156
1529510540,0,0,3989635394838,786,79680208896,253952,54358016,0,0,0,4874368,316.581298828125,0,1159266304,1213751296,1213710336,14970185
1529510560,0,0,4004203778817,788,79680208896,253952,54583296,0,0,0,4880160,313.6602478027344,0,1158901760,1213485056,1213444096,14990249
1529510580,0,0,4018798786540,770,79680208896,253952,54763520,0,0,0,4885661,290.4259338378906,0,1158934528,1213698048,1213657088,15010183
1529510600,0,0,4029181535141,767,79680208896,253952,54923264,0,0,0,4889830,308.21112060546875,0,1159311360,1214259200,1214218240,15030214
1529510620,0,0,4041257314099,730,79680208896,253952,55054336,0,0,0,4894043,254.81484985351562,0,1158938624,1214111744,1214070784,15050211
1529510640,0,0,4065757478567,766,79680208896,253952,55365632,0,0,0,4902955,278.6446533203125,0,1158938624,1214402560,1214361600,15070275
1529510660,0,0,4076939743828,743,79680208896,253952,55590912,0,0,0,4907136,277.84039306640625,0,1158938624,1214644224,1214603264,15090254
1529510680,0,0,4085541950668,671,79680208896,253952,55701504,0,0,0,4911341,328.1280212402344,0,1158938624,1214640128,1214599168,15110176
1529510700,0,0,4098913153933,778,79680208896,253952,55848960,0,0,0,4915720,254.81166076660156,0,1158938624,1214787584,1214746624,15130226
1529510720,0,0,4111591239709,637,79680208896,253952,56033280,0,0,0,4921334,282.1994323730469,0,1158938624,1214971904,1214930944,15150177
